org,metric,period,previous_count,current_count,change,change_pct,change_per_week,programs,city,state,previous_at,current_at,elapsed_days,from_zero,ranking_eligible,source_url
herndonpdva,totalRegisteredCameras,previous,26,26,0,0.0,0.0,Connect Herndon,Herndon,VA,2026-09-15T23:10:35Z,2026-09-15T23:19:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/herndonpdva/stats/
herndonpdva,totalIntegratedCameras,previous,42,42,0,0.0,0.0,Connect Herndon,Herndon,VA,2026-09-15T23:10:35Z,2026-09-15T23:19:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/herndonpdva/stats/
herndonpdva,totalOwnedCameras,previous,42,42,0,0.0,0.0,Connect Herndon,Herndon,VA,2026-09-15T23:10:35Z,2026-09-15T23:19:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/herndonpdva/stats/
herndonpdva,totalSharedCameras,previous,0,0,0,,0.0,Connect Herndon,Herndon,VA,2026-09-15T23:10:35Z,2026-09-15T23:19:46Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/herndonpdva/stats/
herndonpdva,totalMaxCameras,previous,150,150,0,0.0,0.0,Connect Herndon,Herndon,VA,2026-09-15T23:10:35Z,2026-09-15T23:19:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/herndonpdva/stats/
herndonpdva,subscribedCameras,previous,42,42,0,0.0,0.0,Connect Herndon,Herndon,VA,2026-09-15T23:10:35Z,2026-09-15T23:19:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/herndonpdva/stats/
highpointncpd,totalRegisteredCameras,previous,1243,1243,0,0.0,0.0,Link High Point,High Point,NC,2026-09-15T23:10:36Z,2026-09-15T23:19:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/highpointncpd/stats/
highpointncpd,totalIntegratedCameras,previous,573,573,0,0.0,0.0,Link High Point,High Point,NC,2026-09-15T23:10:36Z,2026-09-15T23:19:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/highpointncpd/stats/
highpointncpd,totalOwnedCameras,previous,474,474,0,0.0,0.0,Link High Point,High Point,NC,2026-09-15T23:10:36Z,2026-09-15T23:19:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/highpointncpd/stats/
highpointncpd,totalSharedCameras,previous,0,0,0,,0.0,Link High Point,High Point,NC,2026-09-15T23:10:36Z,2026-09-15T23:19:47Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/highpointncpd/stats/
highpointncpd,totalMaxCameras,previous,500,500,0,0.0,0.0,Link High Point,High Point,NC,2026-09-15T23:10:36Z,2026-09-15T23:19:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/highpointncpd/stats/
highpointncpd,subscribedCameras,previous,468,468,0,0.0,0.0,Link High Point,High Point,NC,2026-09-15T23:10:36Z,2026-09-15T23:19:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/highpointncpd/stats/
hoodcoso,totalRegisteredCameras,previous,0,0,0,,0.0,Connect Hood County,Hood County,TX,2026-09-15T23:10:37Z,2026-09-15T23:19:48Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/hoodcoso/stats/
hoodcoso,totalIntegratedCameras,previous,222,222,0,0.0,0.0,Connect Hood County,Hood County,TX,2026-09-15T23:10:37Z,2026-09-15T23:19:48Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hoodcoso/stats/
hoodcoso,totalOwnedCameras,previous,222,222,0,0.0,0.0,Connect Hood County,Hood County,TX,2026-09-15T23:10:37Z,2026-09-15T23:19:48Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hoodcoso/stats/
hoodcoso,totalSharedCameras,previous,0,0,0,,0.0,Connect Hood County,Hood County,TX,2026-09-15T23:10:37Z,2026-09-15T23:19:48Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/hoodcoso/stats/
hoodcoso,totalMaxCameras,previous,0,0,0,,0.0,Connect Hood County,Hood County,TX,2026-09-15T23:10:37Z,2026-09-15T23:19:48Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/hoodcoso/stats/
hoodcoso,subscribedCameras,previous,222,222,0,0.0,0.0,Connect Hood County,Hood County,TX,2026-09-15T23:10:37Z,2026-09-15T23:19:48Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hoodcoso/stats/
hooverpd,totalRegisteredCameras,previous,36,36,0,0.0,0.0,Connect Hoover,Hoover,AL,2026-09-15T23:10:38Z,2026-09-15T23:19:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hooverpd/stats/
hooverpd,totalIntegratedCameras,previous,917,917,0,0.0,0.0,Connect Hoover,Hoover,AL,2026-09-15T23:10:38Z,2026-09-15T23:19:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hooverpd/stats/
hooverpd,totalOwnedCameras,previous,393,393,0,0.0,0.0,Connect Hoover,Hoover,AL,2026-09-15T23:10:38Z,2026-09-15T23:19:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hooverpd/stats/
hooverpd,totalSharedCameras,previous,0,0,0,,0.0,Connect Hoover,Hoover,AL,2026-09-15T23:10:38Z,2026-09-15T23:19:49Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/hooverpd/stats/
hooverpd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Hoover,Hoover,AL,2026-09-15T23:10:38Z,2026-09-15T23:19:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hooverpd/stats/
hooverpd,subscribedCameras,previous,391,391,0,0.0,0.0,Connect Hoover,Hoover,AL,2026-09-15T23:10:38Z,2026-09-15T23:19:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hooverpd/stats/
hopemillspd,totalRegisteredCameras,previous,17,17,0,0.0,0.0,Connect Hope Mills,Hope Mills,NC,2026-09-15T23:10:39Z,2026-09-15T23:19:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hopemillspd/stats/
hopemillspd,totalIntegratedCameras,previous,335,335,0,0.0,0.0,Connect Hope Mills,Hope Mills,NC,2026-09-15T23:10:39Z,2026-09-15T23:19:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hopemillspd/stats/
hopemillspd,totalOwnedCameras,previous,63,63,0,0.0,0.0,Connect Hope Mills,Hope Mills,NC,2026-09-15T23:10:39Z,2026-09-15T23:19:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hopemillspd/stats/
hopemillspd,totalSharedCameras,previous,0,0,0,,0.0,Connect Hope Mills,Hope Mills,NC,2026-09-15T23:10:39Z,2026-09-15T23:19:50Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/hopemillspd/stats/
hopemillspd,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Connect Hope Mills,Hope Mills,NC,2026-09-15T23:10:39Z,2026-09-15T23:19:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hopemillspd/stats/
hopemillspd,subscribedCameras,previous,63,63,0,0.0,0.0,Connect Hope Mills,Hope Mills,NC,2026-09-15T23:10:39Z,2026-09-15T23:19:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/hopemillspd/stats/
ilstatepolice,totalRegisteredCameras,previous,18,18,0,0.0,0.0,Connect Illinois,Illinois,IL,2026-09-15T23:10:40Z,2026-09-15T23:19:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ilstatepolice/stats/
ilstatepolice,totalIntegratedCameras,previous,1476,1476,0,0.0,0.0,Connect Illinois,Illinois,IL,2026-09-15T23:10:40Z,2026-09-15T23:19:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ilstatepolice/stats/
ilstatepolice,totalOwnedCameras,previous,789,789,0,0.0,0.0,Connect Illinois,Illinois,IL,2026-09-15T23:10:40Z,2026-09-15T23:19:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ilstatepolice/stats/
ilstatepolice,totalSharedCameras,previous,0,0,0,,0.0,Connect Illinois,Illinois,IL,2026-09-15T23:10:40Z,2026-09-15T23:19:51Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/ilstatepolice/stats/
ilstatepolice,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Illinois,Illinois,IL,2026-09-15T23:10:40Z,2026-09-15T23:19:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ilstatepolice/stats/
ilstatepolice,subscribedCameras,previous,786,786,0,0.0,0.0,Connect Illinois,Illinois,IL,2026-09-15T23:10:40Z,2026-09-15T23:19:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ilstatepolice/stats/
indianriversheriff,totalRegisteredCameras,previous,220,220,0,0.0,0.0,Connect Indian River County,Indian River County,FL,2026-09-15T23:10:41Z,2026-09-15T23:19:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/indianriversheriff/stats/
indianriversheriff,totalIntegratedCameras,previous,2492,2492,0,0.0,0.0,Connect Indian River County,Indian River County,FL,2026-09-15T23:10:41Z,2026-09-15T23:19:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/indianriversheriff/stats/
indianriversheriff,totalOwnedCameras,previous,808,808,0,0.0,0.0,Connect Indian River County,Indian River County,FL,2026-09-15T23:10:41Z,2026-09-15T23:19:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/indianriversheriff/stats/
indianriversheriff,totalSharedCameras,previous,1530,1530,0,0.0,0.0,Connect Indian River County,Indian River County,FL,2026-09-15T23:10:41Z,2026-09-15T23:19:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/indianriversheriff/stats/
indianriversheriff,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Indian River County,Indian River County,FL,2026-09-15T23:10:41Z,2026-09-15T23:19:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/indianriversheriff/stats/
indianriversheriff,subscribedCameras,previous,738,738,0,0.0,0.0,Connect Indian River County,Indian River County,FL,2026-09-15T23:10:41Z,2026-09-15T23:19:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/indianriversheriff/stats/
irvingpdtx,totalRegisteredCameras,previous,61,61,0,0.0,0.0,Connect Irving,Irving,TX,2026-09-15T23:10:42Z,2026-09-15T23:19:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/irvingpdtx/stats/
irvingpdtx,totalIntegratedCameras,previous,1446,1446,0,0.0,0.0,Connect Irving,Irving,TX,2026-09-15T23:10:42Z,2026-09-15T23:19:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/irvingpdtx/stats/
irvingpdtx,totalOwnedCameras,previous,1246,1246,0,0.0,0.0,Connect Irving,Irving,TX,2026-09-15T23:10:42Z,2026-09-15T23:19:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/irvingpdtx/stats/
irvingpdtx,totalSharedCameras,previous,200,200,0,0.0,0.0,Connect Irving,Irving,TX,2026-09-15T23:10:42Z,2026-09-15T23:19:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/irvingpdtx/stats/
irvingpdtx,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Irving,Irving,TX,2026-09-15T23:10:42Z,2026-09-15T23:19:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/irvingpdtx/stats/
irvingpdtx,subscribedCameras,previous,1158,1158,0,0.0,0.0,Connect Irving,Irving,TX,2026-09-15T23:10:42Z,2026-09-15T23:19:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/irvingpdtx/stats/
jacksonms,totalRegisteredCameras,previous,324,324,0,0.0,0.0,Connect Jackson MS,Jackson,MS,2026-09-15T23:10:44Z,2026-09-15T23:19:54Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonms/stats/
jacksonms,totalIntegratedCameras,previous,1246,1246,0,0.0,0.0,Connect Jackson MS,Jackson,MS,2026-09-15T23:10:44Z,2026-09-15T23:19:54Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonms/stats/
jacksonms,totalOwnedCameras,previous,735,735,0,0.0,0.0,Connect Jackson MS,Jackson,MS,2026-09-15T23:10:44Z,2026-09-15T23:19:54Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonms/stats/
jacksonms,totalSharedCameras,previous,505,505,0,0.0,0.0,Connect Jackson MS,Jackson,MS,2026-09-15T23:10:44Z,2026-09-15T23:19:54Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonms/stats/
jacksonms,totalMaxCameras,previous,2067,2067,0,0.0,0.0,Connect Jackson MS,Jackson,MS,2026-09-15T23:10:44Z,2026-09-15T23:19:54Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonms/stats/
jacksonms,subscribedCameras,previous,728,728,0,0.0,0.0,Connect Jackson MS,Jackson,MS,2026-09-15T23:10:44Z,2026-09-15T23:19:54Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonms/stats/
jacksonpdtn,totalRegisteredCameras,previous,0,0,0,,0.0,"Safe Jackson, TN",Jackson,TN,2026-09-15T23:10:45Z,2026-09-15T23:19:55Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/jacksonpdtn/stats/
jacksonpdtn,totalIntegratedCameras,previous,364,364,0,0.0,0.0,"Safe Jackson, TN",Jackson,TN,2026-09-15T23:10:45Z,2026-09-15T23:19:55Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonpdtn/stats/
jacksonpdtn,totalOwnedCameras,previous,302,302,0,0.0,0.0,"Safe Jackson, TN",Jackson,TN,2026-09-15T23:10:45Z,2026-09-15T23:19:55Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonpdtn/stats/
jacksonpdtn,totalSharedCameras,previous,0,0,0,,0.0,"Safe Jackson, TN",Jackson,TN,2026-09-15T23:10:45Z,2026-09-15T23:19:55Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/jacksonpdtn/stats/
jacksonpdtn,totalMaxCameras,previous,500,500,0,0.0,0.0,"Safe Jackson, TN",Jackson,TN,2026-09-15T23:10:45Z,2026-09-15T23:19:55Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonpdtn/stats/
jacksonpdtn,subscribedCameras,previous,281,281,0,0.0,0.0,"Safe Jackson, TN",Jackson,TN,2026-09-15T23:10:45Z,2026-09-15T23:19:55Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonpdtn/stats/
jacksonvillesheriff,totalRegisteredCameras,previous,6800,6800,0,0.0,0.0,ConnectDuval,Duval County,FL,2026-09-15T23:10:46Z,2026-09-15T23:19:56Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonvillesheriff/stats/
jacksonvillesheriff,totalIntegratedCameras,previous,9707,9707,0,0.0,0.0,ConnectDuval,Duval County,FL,2026-09-15T23:10:46Z,2026-09-15T23:19:56Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonvillesheriff/stats/
jacksonvillesheriff,totalOwnedCameras,previous,2586,2586,0,0.0,0.0,ConnectDuval,Duval County,FL,2026-09-15T23:10:46Z,2026-09-15T23:19:56Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonvillesheriff/stats/
jacksonvillesheriff,totalSharedCameras,previous,6975,6975,0,0.0,0.0,ConnectDuval,Duval County,FL,2026-09-15T23:10:46Z,2026-09-15T23:19:56Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonvillesheriff/stats/
jacksonvillesheriff,totalMaxCameras,previous,1500,1500,0,0.0,0.0,ConnectDuval,Duval County,FL,2026-09-15T23:10:46Z,2026-09-15T23:19:56Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonvillesheriff/stats/
jacksonvillesheriff,subscribedCameras,previous,1638,1638,0,0.0,0.0,ConnectDuval,Duval County,FL,2026-09-15T23:10:46Z,2026-09-15T23:19:56Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jacksonvillesheriff/stats/
jeffersoncountysheriff,totalRegisteredCameras,previous,1469,1469,0,0.0,0.0,Connect Jefferson County,Jefferson County,AL,2026-09-15T23:10:47Z,2026-09-15T23:19:57Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jeffersoncountysheriff/stats/
jeffersoncountysheriff,totalIntegratedCameras,previous,2674,2674,0,0.0,0.0,Connect Jefferson County,Jefferson County,AL,2026-09-15T23:10:47Z,2026-09-15T23:19:57Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jeffersoncountysheriff/stats/
jeffersoncountysheriff,totalOwnedCameras,previous,1788,1788,0,0.0,0.0,Connect Jefferson County,Jefferson County,AL,2026-09-15T23:10:47Z,2026-09-15T23:19:57Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jeffersoncountysheriff/stats/
jeffersoncountysheriff,totalSharedCameras,previous,808,808,0,0.0,0.0,Connect Jefferson County,Jefferson County,AL,2026-09-15T23:10:47Z,2026-09-15T23:19:57Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jeffersoncountysheriff/stats/
jeffersoncountysheriff,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Jefferson County,Jefferson County,AL,2026-09-15T23:10:47Z,2026-09-15T23:19:57Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jeffersoncountysheriff/stats/
jeffersoncountysheriff,subscribedCameras,previous,1786,1786,0,0.0,0.0,Connect Jefferson County,Jefferson County,AL,2026-09-15T23:10:47Z,2026-09-15T23:19:57Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/jeffersoncountysheriff/stats/
kalamazoodps,totalRegisteredCameras,previous,837,837,0,0.0,0.0,Connect Kalamazoo,Kalamazoo,MI,2026-09-15T23:10:48Z,2026-09-15T23:19:58Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kalamazoodps/stats/
kalamazoodps,totalIntegratedCameras,previous,1104,1104,0,0.0,0.0,Connect Kalamazoo,Kalamazoo,MI,2026-09-15T23:10:48Z,2026-09-15T23:19:58Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kalamazoodps/stats/
kalamazoodps,totalOwnedCameras,previous,1104,1104,0,0.0,0.0,Connect Kalamazoo,Kalamazoo,MI,2026-09-15T23:10:48Z,2026-09-15T23:19:58Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kalamazoodps/stats/
kalamazoodps,totalSharedCameras,previous,0,0,0,,0.0,Connect Kalamazoo,Kalamazoo,MI,2026-09-15T23:10:48Z,2026-09-15T23:19:58Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/kalamazoodps/stats/
kalamazoodps,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Kalamazoo,Kalamazoo,MI,2026-09-15T23:10:48Z,2026-09-15T23:19:58Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kalamazoodps/stats/
kalamazoodps,subscribedCameras,previous,1093,1093,0,0.0,0.0,Connect Kalamazoo,Kalamazoo,MI,2026-09-15T23:10:48Z,2026-09-15T23:19:58Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kalamazoodps/stats/
kansascitykspd,totalRegisteredCameras,previous,3340,3340,0,0.0,0.0,Connect KCK,"Kansas City, Kansas",KS,2026-09-15T23:10:49Z,2026-09-15T23:19:59Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kansascitykspd/stats/
kansascitykspd,totalIntegratedCameras,previous,1193,1193,0,0.0,0.0,Connect KCK,"Kansas City, Kansas",KS,2026-09-15T23:10:49Z,2026-09-15T23:19:59Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kansascitykspd/stats/
kansascitykspd,totalOwnedCameras,previous,1148,1148,0,0.0,0.0,Connect KCK,"Kansas City, Kansas",KS,2026-09-15T23:10:49Z,2026-09-15T23:19:59Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kansascitykspd/stats/
kansascitykspd,totalSharedCameras,previous,45,45,0,0.0,0.0,Connect KCK,"Kansas City, Kansas",KS,2026-09-15T23:10:49Z,2026-09-15T23:19:59Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kansascitykspd/stats/
kansascitykspd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect KCK,"Kansas City, Kansas",KS,2026-09-15T23:10:49Z,2026-09-15T23:19:59Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kansascitykspd/stats/
kansascitykspd,subscribedCameras,previous,1144,1144,0,0.0,0.0,Connect KCK,"Kansas City, Kansas",KS,2026-09-15T23:10:49Z,2026-09-15T23:19:59Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kansascitykspd/stats/
kennesawpd,totalRegisteredCameras,previous,566,566,0,0.0,0.0,Connect Kennesaw,Kennesaw,GA,2026-09-15T23:10:50Z,2026-09-15T23:20:00Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kennesawpd/stats/
kennesawpd,totalIntegratedCameras,previous,9229,9229,0,0.0,0.0,Connect Kennesaw,Kennesaw,GA,2026-09-15T23:10:50Z,2026-09-15T23:20:00Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kennesawpd/stats/
kennesawpd,totalOwnedCameras,previous,257,257,0,0.0,0.0,Connect Kennesaw,Kennesaw,GA,2026-09-15T23:10:50Z,2026-09-15T23:20:00Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kennesawpd/stats/
kennesawpd,totalSharedCameras,previous,34,34,0,0.0,0.0,Connect Kennesaw,Kennesaw,GA,2026-09-15T23:10:50Z,2026-09-15T23:20:00Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kennesawpd/stats/
kennesawpd,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Kennesaw,Kennesaw,GA,2026-09-15T23:10:50Z,2026-09-15T23:20:00Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kennesawpd/stats/
kennesawpd,subscribedCameras,previous,256,256,0,0.0,0.0,Connect Kennesaw,Kennesaw,GA,2026-09-15T23:10:50Z,2026-09-15T23:20:00Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kennesawpd/stats/
kentcountysd,totalRegisteredCameras,previous,575,575,0,0.0,0.0,The Kent Safety Network,Kent County,MI,2026-09-15T23:10:51Z,2026-09-15T23:20:01Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kentcountysd/stats/
kentcountysd,totalIntegratedCameras,previous,2705,2705,0,0.0,0.0,The Kent Safety Network,Kent County,MI,2026-09-15T23:10:51Z,2026-09-15T23:20:01Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kentcountysd/stats/
kentcountysd,totalOwnedCameras,previous,735,735,0,0.0,0.0,The Kent Safety Network,Kent County,MI,2026-09-15T23:10:51Z,2026-09-15T23:20:01Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kentcountysd/stats/
kentcountysd,totalSharedCameras,previous,1942,1942,0,0.0,0.0,The Kent Safety Network,Kent County,MI,2026-09-15T23:10:51Z,2026-09-15T23:20:01Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kentcountysd/stats/
kentcountysd,totalMaxCameras,previous,4500,4500,0,0.0,0.0,The Kent Safety Network,Kent County,MI,2026-09-15T23:10:51Z,2026-09-15T23:20:01Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kentcountysd/stats/
kentcountysd,subscribedCameras,previous,485,485,0,0.0,0.0,The Kent Safety Network,Kent County,MI,2026-09-15T23:10:51Z,2026-09-15T23:20:01Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kentcountysd/stats/
killeenpd,totalRegisteredCameras,previous,1406,1406,0,0.0,0.0,KPD Connect,Killeen,TX,2026-09-15T23:10:52Z,2026-09-15T23:20:02Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/killeenpd/stats/
killeenpd,totalIntegratedCameras,previous,505,505,0,0.0,0.0,KPD Connect,Killeen,TX,2026-09-15T23:10:52Z,2026-09-15T23:20:02Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/killeenpd/stats/
killeenpd,totalOwnedCameras,previous,505,505,0,0.0,0.0,KPD Connect,Killeen,TX,2026-09-15T23:10:52Z,2026-09-15T23:20:02Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/killeenpd/stats/
killeenpd,totalSharedCameras,previous,0,0,0,,0.0,KPD Connect,Killeen,TX,2026-09-15T23:10:52Z,2026-09-15T23:20:02Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/killeenpd/stats/
killeenpd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,KPD Connect,Killeen,TX,2026-09-15T23:10:52Z,2026-09-15T23:20:02Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/killeenpd/stats/
killeenpd,subscribedCameras,previous,497,497,0,0.0,0.0,KPD Connect,Killeen,TX,2026-09-15T23:10:52Z,2026-09-15T23:20:02Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/killeenpd/stats/
knoxvillepdtn,totalRegisteredCameras,previous,581,581,0,0.0,0.0,Connect Knoxville,Knoxville,TN,2026-09-15T23:10:53Z,2026-09-15T23:20:03Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/knoxvillepdtn/stats/
knoxvillepdtn,totalIntegratedCameras,previous,682,682,0,0.0,0.0,Connect Knoxville,Knoxville,TN,2026-09-15T23:10:53Z,2026-09-15T23:20:03Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/knoxvillepdtn/stats/
knoxvillepdtn,totalOwnedCameras,previous,552,552,0,0.0,0.0,Connect Knoxville,Knoxville,TN,2026-09-15T23:10:53Z,2026-09-15T23:20:03Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/knoxvillepdtn/stats/
knoxvillepdtn,totalSharedCameras,previous,130,130,0,0.0,0.0,Connect Knoxville,Knoxville,TN,2026-09-15T23:10:53Z,2026-09-15T23:20:03Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/knoxvillepdtn/stats/
knoxvillepdtn,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Knoxville,Knoxville,TN,2026-09-15T23:10:53Z,2026-09-15T23:20:03Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/knoxvillepdtn/stats/
knoxvillepdtn,subscribedCameras,previous,187,187,0,0.0,0.0,Connect Knoxville,Knoxville,TN,2026-09-15T23:10:53Z,2026-09-15T23:20:03Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/knoxvillepdtn/stats/
kylepdtx,totalRegisteredCameras,previous,153,153,0,0.0,0.0,Connect Kyle,Kyle,TX,2026-09-15T23:10:54Z,2026-09-15T23:20:04Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kylepdtx/stats/
kylepdtx,totalIntegratedCameras,previous,110,110,0,0.0,0.0,Connect Kyle,Kyle,TX,2026-09-15T23:10:54Z,2026-09-15T23:20:04Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kylepdtx/stats/
kylepdtx,totalOwnedCameras,previous,110,110,0,0.0,0.0,Connect Kyle,Kyle,TX,2026-09-15T23:10:54Z,2026-09-15T23:20:04Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kylepdtx/stats/
kylepdtx,totalSharedCameras,previous,0,0,0,,0.0,Connect Kyle,Kyle,TX,2026-09-15T23:10:54Z,2026-09-15T23:20:04Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/kylepdtx/stats/
kylepdtx,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Kyle,Kyle,TX,2026-09-15T23:10:54Z,2026-09-15T23:20:04Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kylepdtx/stats/
kylepdtx,subscribedCameras,previous,110,110,0,0.0,0.0,Connect Kyle,Kyle,TX,2026-09-15T23:10:54Z,2026-09-15T23:20:04Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/kylepdtx/stats/
